"","x0","fx.n_100","fx.n_1000","fx.true"
"1524",10.23,0.0196208617274673,0.0173795718751277,0.0153932982308608
"1525",10.24,0.0195072675252009,0.0172673336844478,0.015287025423685
"1526",10.25,0.0193942923488781,0.0171556353365386,0.0151813176243019
"1527",10.26,0.0192819295943008,0.0170444832698116,0.0150761732666833
"1528",10.27,0.0191701723809543,0.0169338838767685,0.0149715907769224
"1529",10.28,0.0190590136615826,0.0168238434825448,0.0148675685733577
"1530",10.29,0.0189484463209426,0.0167143683224997,0.0147641050666974
"1531",10.3,0.0188384632633127,0.0166054645189842,0.0146611986601424
"1532",10.31,0.0187290574885593,0.0164971380574375,0.0145588477495092
"1533",10.32,0.0186202221567798,0.0163893947619779,0.0144570507233529
"1534",10.33,0.0185119506417297,0.0162822402706678,0.0143558059630886
"1535",10.34,0.0184042365734081,0.016175680010646,0.0142551118431136
"1536",10.35,0.0182970738703141,0.0160697191733291,0.0141549667309283
"1537",10.36,0.0181904567620073,0.0159643626898904,0.0140553689872568
"1538",10.37,0.0180843798026939,0.0158596152072294,0.0139563169661671
"1539",10.38,0.017978837876632,0.0157554810646451,0.0138578090151911
"1540",10.39,0.0178738261961935,0.0156519642714272,0.0137598434754435
"1541",10.4,0.0177693402934517,0.0155490684855716,0.0136624186817407
"1542",10.41,0.0176653760061701,0.0154467969938224,0.0135655329627193
"1543",10.42,0.0175619294590619,0.0153451526932312,0.0134691846409534
