"","y0_1","y0_2","fY.100"
"1441",-2.5,12.5,1.11871633681354e-07
"1442",-2,12.5,1.5439083609538e-07
"1443",-1.5,12.5,2.06373775491617e-07
"1444",-1,12.5,2.67115033265737e-07
"1445",-0.5,12.5,3.36005361877411e-07
"1446",0,12.5,4.13780004446278e-07
"1447",0.5,12.5,5.033093829703e-07
"1448",1,12.5,6.09005623890701e-07
"1449",1.5,12.5,7.34503060335107e-07
"1450",2,12.5,8.7947142278334e-07
"1451",2.5,12.5,1.03762106880638e-06
"1452",3,12.5,1.19786110406628e-06
"1453",3.5,12.5,1.34832267570175e-06
"1454",4,12.5,1.48004757262899e-06
"1455",4.5,12.5,1.5868984810007e-06
"1456",5,12.5,1.66194296212152e-06
"1457",5.5,12.5,1.6947588169189e-06
"1458",6,12.5,1.67386797563229e-06
"1459",6.5,12.5,1.59344978538956e-06
"1460",7,12.5,1.45885027239373e-06
"1461",7.5,12.5,1.28609924208908e-06
"1462",8,12.5,1.09573328872159e-06
"1463",8.5,12.5,9.05556869826081e-07
"1464",9,12.5,7.26935614787368e-07
"1465",9.5,12.5,5.65622527037177e-07
"1466",10,12.5,4.24613949658254e-07
"1467",10.5,12.5,3.06009895669546e-07
"1468",11,12.5,2.10972897746243e-07
"1469",11.5,12.5,1.38941730994742e-07
"1470",12,12.5,8.74274900197749e-08
"1471",12.5,12.5,5.26399377658929e-08
"1472",13,12.5,3.04139170075776e-08
"1473",13.5,12.5,1.69401036061893e-08
"1474",14,12.5,9.15192902789439e-09
"1475",14.5,12.5,4.82587231050545e-09
"1476",15,12.5,2.49399720004024e-09
"1477",-5,13,5.68477344499145e-09
"1478",-4.5,13,9.02121284391736e-09
"1479",-4,13,1.38644864193504e-08
"1480",-3.5,13,2.07212262137192e-08
"1481",-3,13,3.01710331963214e-08
"1482",-2.5,13,4.27694473227226e-08
"1483",-2,13,5.89005245849296e-08
"1484",-1.5,13,7.86694491672548e-08
"1485",-1,13,1.0196233024577e-07
"1486",-0.5,13,1.28728674017715e-07
"1487",0,13,1.59368599424213e-07
"1488",0.5,13,1.94944667512112e-07
"1489",1,13,2.36929270962881e-07
"1490",1.5,13,2.86413217930884e-07
"1491",2,13,3.43087568655655e-07
"1492",2.5,13,4.04647712050239e-07
"1493",3,13,4.67179308085434e-07
"1494",3.5,13,5.26373437961478e-07
"1495",4,13,5.78574715548316e-07
"1496",4.5,13,6.20683737821173e-07
"1497",5,13,6.49130316880189e-07
"1498",5.5,13,6.59375170170339e-07
"1499",6,13,6.47163829159572e-07
"1500",6.5,13,6.11032252315368e-07
"1501",7,13,5.5409295065548e-07
"1502",7.5,13,4.83493358188184e-07
"1503",8,13,4.07792599524222e-07
"1504",8.5,13,3.34062849959091e-07
"1505",9,13,2.664662416548e-07
"1506",9.5,13,2.0667284417547e-07
"1507",10,13,1.55142320101325e-07
"1508",10.5,13,1.1206522387189e-07
"1509",11,13,7.75220925440787e-08
"1510",11.5,13,5.12155533462746e-08
"1511",12,13,3.22931572780372e-08
"1512",12.5,13,1.94546591256511e-08
"1513",13,13,1.12277616475415e-08
"1514",13.5,13,6.23328207429342e-09
"1515",14,13,3.34633206735528e-09
"1516",14.5,13,1.74642006742174e-09
"1517",15,13,8.89454593595995e-10
"1518",-5,13.5,2.03535622461125e-09
"1519",-4.5,13.5,3.25385058784319e-09
"1520",-4,13.5,5.02627689804405e-09
"1521",-3.5,13.5,7.53107034474873e-09
"1522",-3,13.5,1.09691543519472e-08
"1523",-2.5,13.5,1.55356344013262e-08
"1524",-2,13.5,2.13781478674062e-08
"1525",-1.5,13.5,2.85681138375857e-08
"1526",-1,13.5,3.71213177670289e-08
"1527",-0.5,13.5,4.70822934824361e-08
"1528",0,13.5,5.86343865817741e-08
"1529",0.5,13.5,7.21490351269042e-08
"1530",1,13.5,8.80891299298876e-08
"1531",1.5,13.5,1.06752992020874e-07
"1532",2,13.5,1.27963247640696e-07
"1533",2.5,13.5,1.50894044930573e-07
"1534",3,13.5,1.74187200729061e-07
"1535",3.5,13.5,1.96297140428994e-07
"1536",4,13.5,2.15778311028546e-07
"1537",4.5,13.5,2.31258288786778e-07
"1538",5,13.5,2.41192727984077e-07
"1539",5.5,13.5,2.43838040258287e-07
"1540",6,13.5,2.37770780410646e-07
"1541",6.5,13.5,2.22741846093994e-07
"1542",7,13.5,2.00211762962367e-07
"1543",7.5,13.5,1.73057954105322e-07
"1544",8,13.5,1.44571702138161e-07
"1545",8.5,13.5,1.17389669124705e-07
"1546",9,13.5,9.29789500768576e-08
"1547",9.5,13.5,7.18052980801516e-08
"1548",10,13.5,5.3837564322463e-08
"1549",10.5,13.5,3.89499580282181e-08
"1550",11,13.5,2.70370167789624e-08
"1551",11.5,13.5,1.79390708555971e-08
"1552",12,13.5,1.13597956546313e-08
"1553",12.5,13.5,6.86902631804318e-09
"1554",13,13.5,3.9749163770236e-09
"1555",13.5,13.5,2.20896495463028e-09
"1556",14,13.5,1.18393766738805e-09
"1557",14.5,13.5,6.14563960717034e-10
"1558",15,13.5,3.09919731232383e-10
"1559",-5,14,6.89489435399589e-10
"1560",-4.5,14,1.11090771694622e-09
"1561",-4,14,1.72637365066429e-09
"1562",-3.5,14,2.59689810239249e-09
"1563",-3,14,3.79042634722529e-09
"1564",-2.5,14,5.37402465313877e-09
"1565",-2,14,7.40279774758486e-09
"1566",-1.5,14,9.91258916949386e-09
"1567",-1,14,1.29262042004365e-08
"1568",-0.5,14,1.64767602211428e-08
"1569",0,14,2.06369009399065e-08
"1570",0.5,14,2.55287439675642e-08
"1571",1,14,3.129022821923e-08
"1572",1.5,14,3.79955064283424e-08
"1573",2,14,4.55617999182458e-08
"1574",2.5,14,5.3698925617063e-08
"1575",3,14,6.19420620422739e-08
"1576",3.5,14,6.9748104753529e-08
"1577",4,14,7.6576578025287e-08
"1578",4.5,14,8.18892678373143e-08
"1579",5,14,8.51017311258494e-08
"1580",5.5,14,8.56097534292345e-08
"1581",6,14,8.29757623372914e-08
"1582",6.5,14,7.71998182077869e-08
"1583",7,14,6.88715573995969e-08
"1584",7.5,14,5.90488471539902e-08
"1585",8,14,4.89075329644207e-08
"1586",8.5,14,3.93751322352165e-08
"1587",9,14,3.09531821539038e-08
"1588",9.5,14,2.37735935741354e-08
"1589",10,14,1.77766605518897e-08
"1590",10.5,14,1.28634225338251e-08
"1591",11,14,8.952674794174e-09
"1592",11.5,14,5.96587119755351e-09
"1593",12,14,3.79779433821121e-09
"1594",12.5,14,2.30924052551937e-09
"1595",13,14,1.34330679608499e-09
"1596",13.5,14,7.49626742567903e-10
"1597",14,14,4.02629561051441e-10
"1598",14.5,14,2.08785583973468e-10
"1599",15,14,1.04756386801813e-10
"1600",-5,14.5,2.20802678323858e-10
"1601",-4.5,14.5,3.58901513485185e-10
"1602",-4,14.5,5.6194704573647e-10
"1603",-3.5,14.5,8.50357476997499e-10
"1604",-3,14.5,1.24676179226616e-09
"1605",-2.5,14.5,1.77385793695483e-09
"1606",-2,14.5,2.45147920523651e-09
"1607",-1.5,14.5,3.29466570730199e-09
"1608",-1,14.5,4.31524106842128e-09
"1609",-0.5,14.5,5.52782510117344e-09
"1610",0,14.5,6.95723385932466e-09
"1611",0.5,14.5,8.64031491061872e-09
"1612",1,14.5,1.06153379065477e-08
"1613",1.5,14.5,1.28982869160223e-08
"1614",2,14.5,1.54554492948786e-08
"1615",2.5,14.5,1.81884123257205e-08
"1616",3,14.5,2.09428567277164e-08
"1617",3.5,14.5,2.35356475809913e-08
"1618",4,14.5,2.57787648868973e-08
"1619",4.5,14.5,2.74827461497017e-08
"1620",5,14.5,2.84492982179937e-08
"1621",5.5,14.5,2.84865889393007e-08
"1622",6,14.5,2.74691449390823e-08
"1623",6.5,14.5,2.54187137756125e-08
"1624",7,14.5,2.25460582717125e-08
"1625",7.5,14.5,1.92085727720332e-08
"1626",8,14.5,1.57978201218868e-08
"1627",8.5,14.5,1.26221769248669e-08
"1628",9,14.5,9.84816898184275e-09
"1629",9.5,14.5,7.51612706696869e-09
"1630",10,14.5,5.59700434857952e-09
"1631",10.5,14.5,4.04455233955724e-09
"1632",11,14.5,2.81883815204117e-09
"1633",11.5,14.5,1.88538874114898e-09
"1634",12,14.5,1.20672145282236e-09
"1635",12.5,14.5,7.38492911968251e-10
"1636",13,14.5,4.32517530528824e-10
"1637",13.5,14.5,2.42897512716333e-10
"1638",14,14.5,1.311037089109e-10
"1639",14.5,14.5,6.81515351146691e-11
"1640",15,14.5,3.41633357565571e-11
"1641",-5,15,6.68368153962767e-11
"1642",-4.5,15,1.09755686460771e-10
"1643",-4,15,1.7347840836858e-10
"1644",-3.5,15,2.64711297333426e-10
"1645",-3,15,3.90901689716132e-10
"1646",-2.5,15,5.59623206572685e-10
"1647",-2,15,7.77745911135257e-10
"1648",-1.5,15,1.05083865140374e-09
"1649",-1,15,1.38344425084296e-09
"1650",-0.5,15,1.78050168784494e-09
"1651",0,15,2.24916899052176e-09
"1652",0.5,15,2.79921064421736e-09
"1653",1,15,3.44001915151866e-09
"1654",1.5,15,4.17397117423611e-09
"1655",2,15,4.98864250680207e-09
"1656",2.5,15,5.85239145445896e-09
"1657",3,15,6.71660531104021e-09
"1658",3.5,15,7.52327636759907e-09
"1659",4,15,8.21216960454334e-09
"1660",4.5,15,8.72286544385467e-09
"1661",5,15,8.99414675147155e-09
"1662",5.5,15,8.96959974249996e-09
"1663",6,15,8.61517800698614e-09
"1664",6.5,15,7.94204607793218e-09
"1665",7,15,7.0179216457494e-09
"1666",7.5,15,5.9541618577239e-09
"1667",8,15,4.87243828837663e-09
"1668",8.5,15,3.86954639131638e-09
"1669",9,15,2.99891305526891e-09
"1670",9.5,15,2.27402500063884e-09
"1671",10,15,1.68488221635502e-09
"1672",10.5,15,1.21429139492443e-09
"1673",11,15,8.46377761882911e-10
"1674",11.5,15,5.6767076070619e-10
"1675",12,15,3.65153719394574e-10
"1676",12.5,15,2.24953460799093e-10
"1677",13,15,1.32743869508226e-10
"1678",13.5,15,7.51136859423918e-11
"1679",14,15,4.08141047809088e-11
"1680",14.5,15,2.13191402927784e-11
"1681",15,15,1.07099552762439e-11
